total,lat,lon,manual_id,source,No trees,Mesquite Woodland,Evergreen oak woodland,Pinyon juniper woodland,Deciduous oak woodland,Douglas-fir,Misc. western hardwood woodlands,Misc. western softwoods,Ponderosa pine,White fir,Aspen,Juniper woodland,California mixed conifer,Engelmann spruce,Engelmann spruce / subalpine fir,Canyon live oak / interior live oak,Lodgepole pine,Coast live oak,Jeffrey pine / Coulter pine / bigcone Douglas-fir,California black oak,Blue oak,Limber pine,Bigleaf maple,Califonia laurel,Redwood,Blue spruce,Red fir,Western juniper,Tanoak,Foxtail pine / bristlecone pine,Giant sequoia,Cercocarpus woodland,Whitebark pine,Mountain hemlock,Western white pine,Oregon white oak,Pacific madrone,Gray pine,Black ash / American elm / red maple,Cottonwood,Eastern redcedar,Sugarberry / hackberry / elm / green ash,Subalpine fir,Giant chinkapin,Intermountain maple woodland,Grand fir,Sitka spruce,Red alder,Pacific silver fir,Western larch,Noble fir,Western redcedar,Western hemlock,White oak / red oak / hickory,Black ash,Gray alder,Jack pine,Red spruce,White spruce,Yellow birch,Yellow-cedar,Trembling aspen,Black spruce,Red pine,Eastern hemlock,Norway spruce,Red maple,Tamarack,White birch,Sugar maple,Eastern white pine,Largetooth aspen,Eastern white-cedar,Red oak,Balsam poplar,Amabilis fir,Balsam fir
432,45.42786,-118.16547,488,Pheromone trapping,NA,NA,NA,NA,NA,0.31712962962962965,NA,NA,0.18981481481481483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4861111111111111,NA,NA,NA,0.006944444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,45.4424449639845,-118.07647336964692,40559,Defoliation surveys,NA,NA,NA,NA,NA,0.046012269938650305,NA,NA,0.4110429447852761,NA,NA,NA,NA,0.05521472392638037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48773006134969327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,45.45727737999976,-118.38854506160986,43528,Defoliation surveys,NA,NA,NA,NA,NA,0.2747747747747748,NA,NA,0.22522522522522523,NA,NA,NA,NA,NA,NA,NA,0.006756756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527027027027027,NA,NA,NA,0.04054054054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,45.45794653752694,-118.281211571317,40653,Defoliation surveys,NA,NA,NA,NA,NA,0.34532374100719426,NA,NA,0.2278177458033573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42685851318944845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,45.491042240467856,-118.16853154746164,40568,Defoliation surveys,NA,NA,NA,NA,NA,0.16241299303944315,NA,NA,0.009280742459396751,NA,NA,NA,NA,0.02088167053364269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8051044083526682,NA,NA,NA,0.002320185614849188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45.494050933630206,-108.89904095139354,22665,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,45.51396088657893,-118.10467539613596,40239,Defoliation surveys,NA,NA,NA,NA,NA,0.09216589861751152,NA,NA,0.2304147465437788,NA,NA,NA,NA,0.002304147465437788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6751152073732719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,45.52910736121703,-115.89894227415787,22700,Synthetic data,NA,NA,NA,NA,NA,0.20088300220750552,NA,NA,0.03090507726269316,NA,NA,NA,NA,NA,0.40397350993377484,NA,0.1479028697571744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2163355408388521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,45.58509889119964,-118.27823938473142,40511,Defoliation surveys,NA,NA,NA,NA,NA,0.5417867435158501,NA,NA,0.002881844380403458,NA,NA,NA,NA,0.040345821325648415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414985590778098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,45.58804112217126,-118.09084270073704,40423,Defoliation surveys,NA,NA,NA,NA,NA,0.07555555555555556,NA,NA,0.1111111111111111,NA,NA,NA,NA,0.0022222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7711111111111111,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,45.63529533789849,-118.19637030310388,40449,Defoliation surveys,NA,NA,NA,NA,NA,0.0892018779342723,NA,NA,NA,NA,NA,NA,NA,0.056338028169014086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8544600938967136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,45.7157229716302,-118.00425554283648,40273,Defoliation surveys,NA,NA,NA,NA,NA,0.03881278538812785,NA,NA,0.0593607305936073,NA,NA,NA,NA,0.319634703196347,NA,NA,0.0045662100456621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045662100456621,NA,NA,0.5616438356164384,NA,NA,NA,0.01141552511415525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,45.721124224251824,-117.57106474032908,40744,Defoliation surveys,NA,NA,NA,NA,NA,0.8252212389380531,NA,NA,0.13716814159292035,NA,NA,NA,NA,NA,NA,NA,0.004424778761061947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033185840707964605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,45.738549384656494,-117.27396119679584,41413,Defoliation surveys,NA,NA,NA,NA,NA,0.08,NA,NA,0.6833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,45.75218832403069,-117.70561081978808,40689,Defoliation surveys,NA,NA,NA,NA,NA,0.41280353200883,NA,NA,0.18763796909492272,NA,NA,NA,NA,0.006622516556291391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39293598233995586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45.75369889038848,-107.30177781335078,22917,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,45.75532072689507,-117.281589986907,41412,Defoliation surveys,NA,NA,NA,NA,NA,0.078125,NA,NA,0.69375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,45.766407627521865,-118.14527760824188,40676,Defoliation surveys,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8095238095238095,NA,NA,NA,0.047619047619047616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,45.77293100713346,-117.56957738141696,43682,Defoliation surveys,NA,NA,NA,NA,NA,0.6080402010050251,NA,NA,0.17587939698492464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21608040201005024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45.77900225465419,-108.16319969459435,22938,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,45.79167,-117.08333,521,Pheromone trapping,NA,NA,NA,NA,NA,0.14950980392156862,NA,NA,0.7843137254901961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0661764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,45.80250578662184,-117.71469768188594,40745,Defoliation surveys,NA,NA,NA,NA,NA,0.26034063260340634,NA,NA,0.31630170316301703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41849148418491483,NA,NA,NA,0.004866180048661801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,45.802856457330414,-117.62861341317,43684,Defoliation surveys,NA,NA,NA,NA,NA,0.4177777777777778,NA,NA,0.32222222222222224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,45.82109167258022,-120.7878577161464,22976,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,45.83097077628107,-117.72424520517016,40304,Defoliation surveys,NA,NA,NA,NA,NA,0.35958005249343833,NA,NA,0.35958005249343833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2782152230971129,NA,NA,NA,0.0026246719160104987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45.83300727565074,-119.79419588035672,22992,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,45.84865592827555,-115.34191399760311,23010,Synthetic data,NA,NA,NA,NA,NA,0.16885964912280702,NA,NA,NA,NA,NA,NA,NA,NA,0.18201754385964913,NA,0.36403508771929827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2850877192982456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,45.85280389892619,-117.777771670299,40005,Defoliation surveys,NA,NA,NA,NA,NA,0.15730337078651685,NA,NA,0.26685393258426965,NA,NA,NA,NA,0.20786516853932585,NA,NA,0.0028089887640449437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042134831460674156,NA,NA,0.300561797752809,NA,NA,NA,0.02247191011235955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,45.85953781072749,-123.23160580586408,23020,Synthetic data,NA,NA,NA,NA,NA,0.7603833865814696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01597444089456869,NA,0.019169329073482427,NA,NA,NA,0.20447284345047922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,45.87525061507997,-118.08281528553611,43606,Defoliation surveys,NA,NA,NA,NA,NA,0.3526315789473684,NA,NA,0.04736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5973684210526315,NA,NA,NA,0.002631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,45.88243273581056,-117.75252424550838,40800,Defoliation surveys,NA,NA,NA,NA,NA,0.05699481865284974,NA,NA,0.16062176165803108,NA,NA,NA,NA,0.25129533678756477,NA,NA,0.0025906735751295338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007772020725388601,NA,NA,0.49740932642487046,NA,NA,NA,0.023316062176165803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,45.89095,-121.14449,1316,Pheromone trapping,NA,NA,NA,NA,NA,0.8703703703703703,NA,NA,0.12962962962962962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,45.89171238289829,-117.6875777174104,40024,Defoliation surveys,NA,NA,NA,NA,NA,0.23322683706070288,NA,NA,0.3546325878594249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41214057507987223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,45.89565540370493,-117.8106214197623,44583,Defoliation surveys,NA,NA,NA,NA,NA,0.03982300884955752,NA,NA,0.017699115044247787,NA,NA,NA,NA,0.11504424778761062,NA,NA,0.033185840707964605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03982300884955752,NA,NA,0.7367256637168141,NA,NA,NA,0.017699115044247787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,45.89729948620255,-117.7631472109163,47598,Defoliation surveys,NA,NA,NA,NA,NA,0.02968036529680365,NA,NA,0.02054794520547945,NA,NA,NA,NA,0.3287671232876712,NA,NA,0.00228310502283105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00684931506849315,NA,NA,0.5981735159817352,NA,NA,NA,0.0136986301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,45.90827430066419,-118.04853266150332,43610,Defoliation surveys,NA,NA,NA,NA,NA,0.1735159817351598,NA,NA,NA,NA,NA,NA,NA,0.00228310502283105,NA,NA,0.00228310502283105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0091324200913242,NA,NA,0.8013698630136986,NA,NA,NA,0.01141552511415525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,45.91618601194183,-117.58357996556438,40016,Defoliation surveys,NA,NA,NA,NA,NA,0.12439024390243902,NA,NA,0.4121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45365853658536587,NA,NA,NA,0.00975609756097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,45.91797278258797,-117.88049729041352,42598,Defoliation surveys,NA,NA,NA,NA,NA,0.09736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8894736842105263,NA,NA,NA,0.007894736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,45.928611877580664,-115.70282347078412,47718,Defoliation surveys,NA,NA,NA,NA,NA,0.133630289532294,NA,NA,NA,NA,NA,NA,NA,NA,0.20044543429844097,NA,0.08463251670378619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5746102449888641,NA,NA,NA,NA,NA,0.0066815144766146995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,45.96662447616772,-117.5562158492734,40066,Defoliation surveys,NA,NA,NA,NA,NA,0.330188679245283,NA,NA,0.22641509433962265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4276729559748428,NA,NA,NA,0.015723270440251572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,45.96885835740876,-118.0219991332622,43617,Defoliation surveys,NA,NA,NA,NA,NA,0.4882075471698113,NA,NA,0.0023584905660377358,NA,NA,NA,NA,NA,NA,NA,0.009433962264150943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4882075471698113,NA,NA,NA,0.01179245283018868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,45.9769,-121.041,1273,Pheromone trapping,NA,NA,NA,NA,NA,0.23620309050772628,NA,NA,0.7637969094922737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,45.979267195561995,-115.24447791514493,49251,Defoliation surveys,NA,NA,NA,NA,NA,0.35033259423503327,NA,NA,NA,NA,NA,NA,NA,NA,0.1286031042128603,NA,0.2572062084257206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2638580931263858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,45.987242180039175,-122.42470152856548,23154,Synthetic data,NA,NA,NA,NA,NA,0.9853372434017595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01466275659824047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,45.99185698077087,-117.6027759334427,41099,Defoliation surveys,NA,NA,NA,NA,NA,0.6510903426791277,NA,NA,0.13395638629283488,NA,NA,NA,NA,NA,NA,NA,0.003115264797507788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1806853582554517,NA,NA,NA,0.03115264797507788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,45.99404456800157,-115.5024843727845,47556,Defoliation surveys,NA,NA,NA,NA,NA,0.4610244988864143,NA,NA,NA,NA,NA,NA,NA,NA,0.13140311804008908,NA,0.0200445434298441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35412026726057905,NA,NA,NA,NA,NA,0.0334075723830735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,46.00308356421564,-117.869949531822,40852,Defoliation surveys,NA,NA,NA,NA,NA,0.05570291777188329,NA,NA,0.005305039787798408,NA,NA,NA,NA,0.010610079575596816,NA,NA,0.04774535809018567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0610079575596817,NA,NA,0.8196286472148541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
