clust,lat,lon,manual_id,PlotName,years_trapped,max_trap,ID,X,Y,dist_cent
216,38.2007507,-120.0821312,1102,Chinaman,26,56.4,392,-120.01611473049111,38.19548570492865,5812.210831524972
216,38.197181,-120.008144,1127,Strawberry_2,26,44.8,1506,-120.01611473049111,38.19548570492865,723.1319141071751
216,38.19007,-119.957077,1112,Dodge,26,53.4,515,-120.01611473049111,38.19548570492865,5206.644994311394
216,38.197181,-120.008144,1129,Strawberry_3,22,44.8,1507,-120.01611473049111,38.19548570492865,723.1319141071751
216,38.197181,-120.008144,1124,Strawberry_1,23,37,1505,-120.01611473049111,38.19548570492865,723.1319141071751
216,38.231841,-120.010656,1216,Morristown_1_(Bee_Tree),17,11.8,1070,-120.01611473049111,38.19548570492865,4063.6747174188285
216,38.259357,-119.99831,1116,Lily,26,40.4,930,-120.01611473049111,38.19548570492865,7259.146334191248
216,38.19007,-119.957077,1119,Dodge_Ridge_1,25,61.4,516,-120.01611473049111,38.19548570492865,5206.644994311394
216,38.093677,-120.040327,1105,Hull_Meadow,26,58.8,784,-120.01611473049111,38.19548570492865,11498.272198062048
217,37.511502,-119.550052,1039,Star_Lakes,7,30,1463,-119.63919203368032,37.50530732343458,7911.294665664797
217,37.50845853,-119.6934112,1000,Summit,5,60.2,1522,-119.63919203368032,37.50530732343458,4806.654654436521
217,37.503734,-119.599952,1040,Grizzly_Giant,7,56.2,703,-119.63919203368032,37.50530732343458,3473.999515791843
217,37.556892,-119.691907,1058,South_Fork,1,0.2,1430,-119.63919203368032,37.50530732343458,7381.646805536055
217,37.452627,-119.585141,994,Speckerman,22,21,1431,-119.63919203368032,37.50530732343458,7552.583209555808
217,37.507937,-119.632248,1043,South_Entrance,7,71.2,1427,-119.63919203368032,37.50530732343458,679.8145308712802
217,37.478577,-119.632846,984,White_Chief,21,12,1699,-119.63919203368032,37.50530732343458,3019.330686497879
217,37.522621,-119.728072,1044,Chowchilla_Mtn,6,4.6,397,-119.63919203368032,37.50530732343458,8089.3352879826725
218,47.66399,-120.49049,1594,Eagle,3,21.2,543,-120.54812238408103,47.7028351023129,6113.678914143179
218,47.70838,-120.51131,1482,French_Corral,4,0.4,655,-120.54812238408103,47.7028351023129,2830.6813625750706
218,47.77889,-120.66944,572,Hegler_Creek,24,35.2,739,-120.54812238408103,47.7028351023129,12421.424882713112
218,47.63417,-120.44695,1484,Chumstick,4,0.2,400,-120.54812238408103,47.7028351023129,10771.186261042802
218,47.73803,-120.48454,1481,Gold_Ridge,4,0.4,675,-120.54812238408103,47.7028351023129,6170.067016216428
218,47.69167,-120.625,1353,Clark,18,22.6,401,-120.54812238408103,47.7028351023129,5902.521021062832
218,47.76622,-120.59735,1495,S.Fk.Beaver,4,15.6,1330,-120.54812238408103,47.7028351023129,7956.177645297277
218,47.66398,-120.53504,1501,Eagle,1,0,542,-120.54812238408103,47.7028351023129,4430.328247508189
218,47.68,-120.57333,592,Moon_Canyon,23,2.6,1063,-120.54812238408103,47.7028351023129,3166.5290802377444
219,48.4685,-119.08236,644,Lost_Creek,41,12.2,981,-119.15791225756985,48.45925084510949,5681.256487431436
219,48.42031,-119.1706,645,Clark_Creek,42,9.25,402,-119.15791225756985,48.45925084510949,4430.767079842296
219,48.4889,-119.22079,1414,Crawflish_Lake,6,0.2,469,-119.15791225756985,48.45925084510949,5699.505759395876
220,46.081531,-112.981904,49,Clear_Creek,22,18,405,-112.981904,46.081531,0
221,45.26431,-118.86767999999999,1518,Cold_Spr.,1,0.4,416,-118.8924012648725,45.27478510131046,2262.5257094027543
221,45.26721,-118.76704,375,Pardue_Corral,41,1,1160,-118.8924012648725,45.27478510131046,9873.589714409598
221,45.29099,-118.9674,794,State-Parks,6,0,1482,-118.8924012648725,45.27478510131046,6153.6810351332515
221,45.27651,-118.96753,1519,Kopp,3,0.4,896,-118.8924012648725,45.27478510131046,5898.307133449143
222,45.05727,-116.97288,1505,Dutchman_Cr.,3,15.8,537,-116.94032429046052,45.0806001399665,3646.314300304627
222,45.10088,-116.97274,1504,Cold_Springs,1,0.2,418,-116.94032429046052,45.0806001399665,3404.6104712365004
222,45.05727,-116.97288,1578,Grave_4808,3,77.2,692,-116.94032429046052,45.0806001399665,3646.314300304627
222,45.05727,-116.93203,1611,Dry_Cr.Saddle,2,32.2,530,-116.94032429046052,45.0806001399665,2673.765472136487
222,45.08667,-116.87167,433,Lonesome,36,73.6,951,-116.94032429046052,45.0806001399665,5447.221603872717
222,45.10088,-116.9523,1577,Grave_4808,3,32.2,691,-116.94032429046052,45.0806001399665,2443.0062260679606
223,42.0585,-120.1733,116,Deep_Creek,30,20.6,495,-120.24173759886277,41.99215522030331,9296.730460372317
223,41.97917278,-120.2692889,13,Collins GL,25,65.6,420,-120.24173759886277,41.99215522030331,2700.4023829212147
223,41.93876207,-120.2825127,6,Goose_Lake,26,55.6,680,-120.24173759886277,41.99215522030331,6826.121106379034
224,42.33196,-120.46415,1592,Synder_Meadow,2,2.4,1542,-120.47874007240554,42.38249776593339,5740.99177218166
224,42.40396,-120.46411,1204,Collins_Timber,10,6.4,423,-120.47874007240554,42.38249776593339,2671.1013359291696
224,42.43349,-120.46425,1205,Collins_Timber,17,28,424,-120.47874007240554,42.38249776593339,5788.511393528245
224,42.36057,-120.52243,1203,Collins_Timber,18,13.8,422,-120.47874007240554,42.38249776593339,4345.4421460559315
225,47.31233,-120.25037,1343,Jump_Off_Ridge,3,0.2,847,-120.22385980544624,47.281993053274164,3923.7412343221995
225,47.25165,-120.19738,1143,Colockum_Rd,27,27.8,427,-120.22385980544624,47.281993053274164,3923.720366855444
226,45.348132,-114.532916,2019,Colson Creek,9,39,428,-114.532916,45.348132,0
227,48.51784,-117.71048,887,Starvation,43,5.6,1467,-117.77964856747175,48.54244501635312,5795.1907255522665
227,48.54749,-117.83562,890,Colville,19,15.6,429,-117.77964856747175,48.54244501635312,4170.611890590839
227,48.56197,-117.79289,1075,Dominion,2,0,520,-117.77964856747175,48.54244501635312,2381.1170253496443
228,44.24667,-120.28167,268,Lutsey,36,18.6,994,-120.2489067045636,44.22277467821401,3728.3933615264023
228,44.19887,-120.21617,814,Committee_Creek,32,25.8,431,-120.2489067045636,44.22277467821401,3728.377708138656
229,48.183839999999996,-117.04653,1194,Compound,4,2,432,-117.07747830158932,48.21328115369907,4001.2512120215883
229,48.21122,-117.05112,1195,Pioneer_Cg,26,7.2,1202,-117.07747830158932,48.21328115369907,1972.2773664761485
229,48.18861,-117.11229,1149,Newport,26,5.4,1104,-117.07747830158932,48.21328115369907,3771.2053730523785
229,48.26944,-117.1,624,Marshall_Lk,36,3.8,1007,-117.07747830158932,48.21328115369907,6464.7663081075425
230,48.59004,-119.76521,1704,Cottonwood Campground,5,0.6,449,-119.76862345216344,48.579660877602045,1181.3315621097868
230,48.57032,-119.69953,920,Conconully_Lake,32,29.4,433,-119.76862345216344,48.579660877602045,5203.29979552392
230,48.539239,-119.823194,1745,Road 37,3,4.4,1302,-119.76862345216344,48.579660877602045,6035.763610320558
230,48.61415,-119.71036,919,Fish_Lake,34,46,598,-119.76862345216344,48.579660877602045,5760.036820310781
230,48.53248,-119.83166,320,Rusty_Cr.,36,31.2,1325,-119.76862345216344,48.579660877602045,7012.854043100589
230,48.63167,-119.78167,312,Middle_Mt.,37,15.8,1046,-119.76862345216344,48.579660877602045,5863.009290296974
231,48.06528,-118.58444,652,Silver_Creek,38,59.4,1384,-118.66512007939734,48.048915101923434,6283.380185099679
231,47.99155,-118.56574,639,Hellgate,39,40.4,743,-118.66512007939734,48.048915101923434,9779.7194571667
231,48.06964,-118.54639,632,Sclome_Meadow,43,19,1348,-118.66512007939734,48.048915101923434,9145.217279632972
231,48.0883,-118.6292,1712,Copper Creek#2,1,0,439,-118.66512007939734,48.048915101923434,5132.671030240529
231,48.0178,-118.78411,651,Manila_Creek,40,41.6,1002,-118.66512007939734,48.048915101923434,9524.516865468064
231,48.07147,-118.79486,646,Keller_Butte,43,41.8,859,-118.66512007939734,48.048915101923434,9990.51959691539
231,47.9743,-118.7087,1711,Lower San Poil,1,0.25,988,-118.66512007939734,48.048915101923434,8910.87268893934
231,48.0798,-118.65,1714,Copper Creek#1,1,0,438,-118.66512007939734,48.048915101923434,3614.3198308874685
231,48.0818,-118.7226,1713,Jack_Creek 2,1,0.5,824,-118.66512007939734,48.048915101923434,5632.331115736654
232,50.785586640000005,-121.343324,4030,Cornwall 80,7,6,443,-121.33888464381653,50.788154114251896,423.77135716506
232,50.79072142,-121.3344448,4029,Cornwall 79,7,49.5,442,-121.33888464381653,50.788154114251896,423.77154462930235
233,45.086161,-109.326159,58,Corral_Creek,27,31.2,444,-109.326159,45.086161,0
234,44.78619,-118.58588,1471,unknown,3,2,1753,-118.50875705317162,44.74674714438739,7515.980774877676
234,44.75562,-118.46298,1340,Corrigal,21,24,445,-118.50875705317162,44.74674714438739,3756.671264164458
234,44.78473,-118.50364,1472,unknown,2,0,1754,-118.50875705317162,44.74674714438739,4240.323773372864
234,44.79493028,-118.5002853,1699,Powerhouse,4,0,1233,-118.50875705317162,44.74674714438739,5396.295258432287
234,44.78527,-118.48334,368,Fremont,31,1.6,654,-118.50875705317162,44.74674714438739,4730.258875939787
234,44.68424,-118.48427,1527,Slab_Creek,3,0.2,1403,-118.50875705317162,44.74674714438739,7212.076680294434
234,44.69871,-118.50436,1341,Greenhorn,10,0.6,699,-118.50875705317162,44.74674714438739,5349.547644265893
234,44.68424,-118.54531,1596,Vinegar,3,1,1634,-118.50875705317162,44.74674714438739,7525.8267804655
234,44.79493028,-118.5002853,1727,Powerhouse,5,0.4,1234,-118.50875705317162,44.74674714438739,5396.295258432287
235,46.07058,-116.46658,2123,Cottonwood Butte,23,2.8,448,-116.46843043035003,46.057735014923296,1434.9139272824445
235,46.04489,-116.47028,2122,Keuterville,23,3.8,870,-116.46843043035003,46.057735014923296,1434.9106880097254
236,43.514903,-114.801371,2022,Couch Summit,16,48,453,-114.80137100000002,43.514903,1.149043999250556e-9
237,47.64068,-116.98047,2358,Signal Point #1,12,39.4,1376,-116.97255473167797,47.6380789335664,661.3640136769905
237,47.58543,-116.99852,2361,Signal Point #4,12,60,1379,-116.97255473167797,47.6380789335664,6170.591229521486
237,47.61826,-116.97911,2359,Signal Point #2,13,54.2,1377,-116.97255473167797,47.6380789335664,2257.939915615536
237,47.67865,-116.95177,2160,MELLECK RD,1,6.8,996,-116.97255473167797,47.6380789335664,4773.392525593107
237,47.60648,-116.99992,2360,Signal Point #3,12,22.8,1378,-116.97255473167797,47.6380789335664,4071.153115566751
237,47.69,-116.94,2353,Coyote Lane Post Falls,15,67.6,462,-116.97255473167797,47.6380789335664,6269.2663696042655
237,47.64156,-116.90524,2344,Cougar Gulch,16,29.4,454,-116.97255473167797,47.6380789335664,5073.0369883117255
237,47.6837,-116.9737,2349,Signal Point (Post Falls),14,41.8,1381,-116.97255473167797,47.6380789335664,5073.04941161534
237,47.63894,-116.95205,2357,Weller Road,13,4.6,1665,-116.97255473167797,47.6380789335664,1543.8031711855915
237,47.59622,-116.99221,2362,Signal Point #5,12,35.4,1380,-116.97255473167797,47.6380789335664,4882.927988995886
237,47.6389,-117.025,2348,State Line (Post Falls),15,6.6,1474,-116.97255473167797,47.6380789335664,3942.0679931789628
238,43.551125,-115.266723,2081,Paradise Hot Springs,24,71,1158,-115.21152144453396,43.580170972835695,5504.817226309514
238,43.551204,-115.19223,2083,Middle Fk Grouse Cr,12,75.8,1041,-115.21152144453396,43.580170972835695,3575.855614239485
238,43.623356,-115.271301,2087,Cow Creek,21,87.4,456,-115.21152144453396,43.580170972835695,6805.715841540706
238,43.594797,-115.29157,2090,Fairview Creek,11,49.4,581,-115.21152144453396,43.580170972835695,6665.81495261599
238,43.551212,-115.21185,2082,Grouse Creek,12,67.6,705,-115.21152144453396,43.580170972835695,3217.560415602016
238,43.609143,-115.073851,2024,Little Water Gulch,22,102,940,-115.21152144453396,43.580170972835695,11573.559273849063
238,43.551234,-115.231826,2002,Yellow Pine Creek,3,10.6,1740,-115.21152144453396,43.580170972835695,3609.3108283667043
238,43.609139,-115.152761,2025,Virginia Gulch,22,62,1635,-115.21152144453396,43.580170972835695,5733.4826778948545
239,43.472282,-113.566837,2400,Craters of the Moon NE,3,18.2,467,-113.57213815533453,43.46480812241289,934.617234343983
239,43.457334,-113.577438,2390,Craters of the Moon NM,3,67.2,468,-113.57213815533453,43.46480812241289,934.6160082820836
240,40.317407,-120.849733,790,Hamilton,36,54.8,713,-120.84730547189106,40.38549428216257,7563.318878581402
240,40.360266,-120.867542,36,Fredonyer_Pass,36,46.2,650,-120.84730547189106,40.38549428216257,3286.567825929085
240,40.470577,-120.809414,1443,Roop_Mtn_West_2,8,1.666666667,1316,-120.84730547189106,40.38549428216257,9979.994903449551
240,40.470577,-120.809414,1442,Roop_Mtn_West_1,9,18,1315,-120.84730547189106,40.38549428216257,9979.994903449551
240,40.359861,-120.865472,1438,Fredonyer_West,33,13.6,651,-120.84730547189106,40.38549428216257,3237.617105452604
240,40.359861,-120.865472,1444,Fredonyer_North,2,15.2,649,-120.84730547189106,40.38549428216257,3237.617105452604
240,40.470577,-120.809414,1439,Roop_Mtn_East_1,10,6.4,1313,-120.84730547189106,40.38549428216257,9979.994903449551
240,40.470577,-120.809414,1440,Roop_Mtn_East_2,10,1.6,1314,-120.84730547189106,40.38549428216257,9979.994903449551
240,40.419351,-120.8443,792,Crazy_Harry,38,63.2,470,-120.84730547189106,40.38549428216257,3768.1776816898487
240,40.359861,-120.865472,1437,Fredonyer_East,29,21.6,648,-120.84730547189106,40.38549428216257,3237.617105452604
241,44.31238,-118.55631,709,Private,37,15.8,1238,-118.51715998304705,44.30194603162911,3332.044883989962
241,44.29843,-118.51747,1614,Elk_Creek,1,3.6,564,-118.51715998304705,44.30194603162911,391.47726499534014
241,44.28443,-118.53755,1618,Cresent,1,0.4,471,-118.51715998304705,44.30194603162911,2537.0194339034897
241,44.31252,-118.4573,1615,Elk_Flat,1,0.4,565,-118.51715998304705,44.30194603162911,4918.693328730791
242,47.71355,-120.27961,1281,Crumb_Creek,23,18.4,474,-120.30697861754867,47.65890324743657,6413.892118890578
242,47.60425,-120.33429,1480,Govt.Corral,4,0.2,682,-120.30697861754867,47.65890324743657,6413.830734009992
243,44.50667,-120.71,297,Road_2705,35,21,1303,-120.76343060804231,44.495102449667,4439.4132081030175
243,44.48351,-120.81684,851,Crwn.Pacifc.Ltd,7,39.4,476,-120.76343060804231,44.495102449667,4439.404179462511
244,32.665,-109.869444,98,Cunningham,13,4.8,482,-109.869444,32.665,0
245,46.52495,-121.15683,1034,Snow_Cabin,3,0,1415,-121.09925975241993,46.613238831572204,10761.165150863342
245,46.68738,-121.06508,1632,Pine_Creek,1,0,1199,-121.09925975241993,46.613238831572204,8647.182530554335
245,46.67284,-121.12756,1673,Hause,2,0,726,-121.09925975241993,46.613238831572204,6970.780575957594
245,46.615,-121.12715,1670,Fish_Lake,2,0,599,-121.09925975241993,46.613238831572204,2145.3956717942874
245,46.58598,-121.06414,1633,Wildcat,1,0,1709,-121.09925975241993,46.613238831572204,4052.554698779026
245,46.62944,-121.06397,1631,Lost_Lake,1,0,983,-121.09925975241993,46.613238831572204,3247.9520368328854
245,46.60052,-121.10591,1637,Spencer,1,0,1432,-121.09925975241993,46.613238831572204,1502.8623206143095
245,46.53019,-121.15134,1326,Dead_Horse_Flats,24,10.4,492,-121.09925975241993,46.613238831572204,10058.266755894752
245,46.67278,-121.0311,1741,Willow Flat,5,0.6,1713,-121.09925975241993,46.613238831572204,8428.546864641261
246,42.86739,-120.85003,1680,unknown,2,1.4,1778,-120.85342919631428,42.94079704436957,8159.575952280304
246,42.9429,-120.867,1626,Point,1,0,1216,-120.85342919631428,42.94079704436957,1131.9891608665382
246,42.98393,-120.82989,1627,Dead_Indian,1,0,493,-120.85342919631428,42.94079704436957,5162.292987811003
246,42.92578,-120.90986,1625,Labrie,1,0,901,-120.85342919631428,42.94079704436957,4899.183919201291
246,42.98396,-120.81031,1684,unknown,2,0.4,1782,-120.85342919631428,42.94079704436957,5947.2511691555555
247,47.96284,-117.50057,944,Deer_Park,43,3.2,501,-117.50057000000001,47.96284,1.0612514094756073e-9
248,41.549498,-121.101037,915,Deer_Spring,18,65.6,502,-121.101037,41.549498,0
249,42.47638,-120.90972,75,Deming,17,8.2,506,-120.90972,42.47638,0
250,42.20201,-120.79325,1589,Dent_Crk.,2,1,507,-120.82233843212364,42.15098366780796,6156.326874625693
250,42.09995,-120.85138,1588,Strawberry_Resv,2,1.8,1508,-120.82233843212364,42.15098366780796,6156.271932816498
251,42.93029,-116.797649,2026,Dewey Peak,15,121.8,510,-116.797649,42.93029,0
252,45.275,-117.14167,518,Kinney_Lake,20,10.4,876,-117.09662869116102,45.263174424781226,3771.12698235778
252,45.24299,-117.07442,1645,Divide,3,1.8,513,-117.09662869116102,45.263174424781226,2841.0183472783838
252,45.27152,-117.07381,807,Private,21,5.2,1251,-117.09662869116102,45.263174424781226,2016.7317223374644
253,44.1124,-118.82699,1556,unknown,3,0.8,1766,-118.75137915651916,44.08562599116286,6745.7965270595305
253,44.11292,-118.74684,1613,Frazier_Cr.,1,2.8,646,-118.75137915651916,44.08562599116286,3054.4533051865083
253,44.05936,-118.77009,1006,Wolf_Mtn,35,40.6,1728,-118.75137915651916,44.08562599116286,3280.9137257124444
253,44.06928,-118.72639,1560,Wade_Spr.,2,4.4,1644,-118.75137915651916,44.08562599116286,2702.873078100875
253,44.10619,-118.78092,1007,Kent_Spring,23,38.2,864,-118.75137915651916,44.08562599116286,3288.8867960820085
253,44.06978,-118.62167,1008,Dollar_Basin,34,70.8,519,-118.75137915651916,44.08562599116286,10538.021271579257
253,44.06934,-118.78682,1561,Ewing_Spr.,2,0.8,576,-118.75137915651916,44.08562599116286,3366.577543165382
254,38.287829,-120.173116,1100,Thunder_Hill_4,27,48.2,1575,-120.22391435287736,38.29162145328652,4464.02721286015
254,38.287829,-120.173116,1098,Thunder_Hill_3,27,34,1574,-120.22391435287736,38.29162145328652,4464.02721286015
254,38.295392,-120.274718,125,Dorrington,27,53,521,-120.22391435287736,38.29162145328652,4464.030094081472
254,38.287829,-120.173116,1096,Thunder_Hill_2,26,24.6,1573,-120.22391435287736,38.29162145328652,4464.02721286015
254,38.287829,-120.173116,1094,Thunder_Hill_1,26,22.6,1572,-120.22391435287736,38.29162145328652,4464.02721286015
255,45.19431,-118.33631,444,Dry_Beaver,37,3.6,527,-118.35470849467188,45.198966477211066,1535.5239137174476
255,45.20362,-118.37311,1490,Penny_Spring,2,0,1187,-118.35470849467188,45.198966477211066,1535.5251694088595
256,45.25,-116.96667,515,Spoon-Harl_Butte,35,32.8,1441,-116.91023619314205,45.249052586993045,4431.522303486236
256,45.31552,-116.90881,1643,Rich,1,13.4,1297,-116.91023619314205,45.249052586993045,7387.855876360576
256,45.31552,-116.90881,1642,Harl,3,28.6,719,-116.91023619314205,45.249052586993045,7387.855876360576
256,45.21468,-116.90913,1644,Rich,3,10.4,1298,-116.91023619314205,45.249052586993045,3821.0299875746464
256,45.28636,-116.95014,1641,Spoon,3,2,1440,-116.91023619314205,45.249052586993045,5195.978784268275
256,45.25771,-116.88846,1686,Rich,2,0,1299,-116.91023619314205,45.249052586993045,1961.5788778627455
256,45.17,-116.83833,417,Dry_Cr-Puderbaugh,35,28.6,529,-116.91023619314205,45.249052586993045,10444.90975547409
257,46.905029999999996,-120.82364,1159,Dry_Creek,27,2.2,531,-120.83016034916703,46.91880518240077,1609.9211223118493
